      Time   Sample #  Type  Sub Chan  Num	Aux
    1:40.445    12857     N    0    0    0
    1:41.297    12966     N    0    0    0
    1:42.133    13073     N    0    0    0
    1:42.961    13179     N    0    0    0
    1:43.805    13287     N    0    0    0
    1:44.656    13396     N    0    0    0
    1:45.242    13471     V    0    0    0
    1:46.422    13622     N    0    0    0
    1:47.289    13733     N    0    0    0
    1:48.156    13844     N    0    0    0
    1:49.031    13956     N    0    0    0
    1:49.922    14070     N    0    0    0
    1:50.789    14181     N    0    0    0
    1:51.664    14293     N    0    0    0
    1:52.555    14407     N    0    0    0
    1:53.133    14481     V    0    0    0
    1:54.336    14635     N    0    0    0
    1:55.203    14746     N    0    0    0
    1:56.047    14854     N    0    0    0
    1:56.906    14964     N    0    0    0
    1:57.766    15074     N    0    0    0
    1:58.633    15185     N    0    0    0
    1:59.492    15295     N    0    0    0
    2:00.375    15408     N    0    0    0
    2:01.273    15523     N    0    0    0
    2:02.188    15640     N    0    0    0
    2:03.094    15756     N    0    0    0
    2:03.992    15871     N    0    0    0
    2:04.898    15987     N    0    0    0
    2:05.820    16105     N    0    0    0
    2:06.711    16219     N    0    0    0
    2:07.594    16332     N    0    0    0
    2:08.477    16445     N    0    0    0
    2:09.367    16559     N    0    0    0
    2:10.266    16674     N    0    0    0
    2:11.164    16789     N    0    0    0
    2:11.750    16864     V    0    0    0
    2:12.945    17017     N    0    0    0
    2:13.836    17131     N    0    0    0
    2:14.711    17243     N    0    0    0
    2:15.586    17355     N    0    0    0
    2:16.445    17465     N    0    0    0
    2:17.305    17575     N    0    0    0
    2:18.180    17687     N    0    0    0
    2:19.086    17803     N    0    0    0
    2:20.000    17920     N    0    0    0
    2:20.906    18036     N    0    0    0
    2:21.813    18152     N    0    0    0
    2:22.727    18269     N    0    0    0
    2:23.648    18387     N    0    0    0
    2:24.570    18505     N    0    0    0
    2:25.484    18622     N    0    0    0
    2:26.383    18737     N    0    0    0
    2:27.297    18854     N    0    0    0
    2:28.211    18971     N    0    0    0
    2:29.141    19090     N    0    0    0
    2:30.031    19204     N    0    0    0
    2:30.922    19318     N    0    0    0
    2:31.797    19430     N    0    0    0
    2:32.695    19545     N    0    0    0
    2:33.586    19659     N    0    0    0
    2:34.477    19773     N    0    0    0
    2:35.344    19884     N    0    0    0
    2:36.219    19996     N    0    0    0
    2:37.102    20109     N    0    0    0
    2:37.969    20220     N    0    0    0
    2:38.828    20330     N    0    0    0
    2:39.695    20441     N    0    0    0
    2:40.555    20551     N    0    0    0
    2:41.430    20663     N    0    0    0
    2:42.305    20775     N    0    0    0
    2:43.172    20886     N    0    0    0
    2:44.078    21002     N    0    0    0
    2:45.023    21123     N    0    0    0
    2:45.953    21242     N    0    0    0
    2:46.836    21355     N    0    0    0
    2:47.742    21471     N    0    0    0
    2:48.648    21587     N    0    0    0
    2:49.539    21701     N    0    0    0
    2:50.422    21814     N    0    0    0
    2:51.289    21925     N    0    0    0
    2:51.844    21996     V    0    0    0
    2:53.023    22147     N    0    0    0
    2:53.883    22257     N    0    0    0
    2:54.523    22339     V    0    0    0
    2:55.609    22478     N    0    0    0
    2:56.461    22587     N    0    0    0
    2:57.305    22695     N    0    0    0
    2:58.164    22805     N    0    0    0
    2:59.031    22916     N    0    0    0
    2:59.914    23029     N    0    0    0
    3:00.773    23139     N    0    0    0
    3:01.648    23251     N    0    0    0
    3:02.547    23366     N    0    0    0
    3:03.445    23481     N    0    0    0
    3:04.352    23597     N    0    0    0
    3:05.250    23712     N    0    0    0
    3:06.117    23823     N    0    0    0
    3:07.016    23938     N    0    0    0
    3:07.914    24053     N    0    0    0
    3:08.820    24169     N    0    0    0
    3:09.703    24282     N    0    0    0
    3:10.578    24394     N    0    0    0
    3:11.195    24473     V    0    0    0
    3:12.383    24625     N    0    0    0
    3:13.266    24738     N    0    0    0
    3:14.125    24848     N    0    0    0
    3:14.984    24958     N    0    0    0
    3:15.836    25067     N    0    0    0
    3:16.398    25139     V    0    0    0
    3:17.578    25290     N    0    0    0
    3:18.438    25400     N    0    0    0
    3:19.289    25509     N    0    0    0
    3:20.148    25619     N    0    0    0
    3:21.031    25732     N    0    0    0
    3:21.922    25846     N    0    0    0
    3:22.813    25960     N    0    0    0
    3:23.703    26074     N    0    0    0
    3:24.602    26189     N    0    0    0
    3:25.516    26306     N    0    0    0
    3:26.406    26420     N    0    0    0
    3:27.289    26533     N    0    0    0
    3:28.180    26647     N    0    0    0
    3:29.078    26762     N    0    0    0
    3:29.977    26877     N    0    0    0
    3:30.852    26989     N    0    0    0
    3:31.719    27100     N    0    0    0
    3:32.609    27214     N    0    0    0
    3:33.500    27328     N    0    0    0
    3:34.406    27444     N    0    0    0
    3:35.023    27523     V    0    0    0
    3:36.211    27675     N    0    0    0
    3:37.109    27790     N    0    0    0
    3:38.000    27904     N    0    0    0
    3:38.891    28018     N    0    0    0
    3:39.773    28131     N    0    0    0
    3:40.656    28244     N    0    0    0
    3:41.539    28357     N    0    0    0
    3:42.430    28471     N    0    0    0
    3:43.344    28588     N    0    0    0
    3:44.227    28701     N    0    0    0
    3:45.109    28814     N    0    0    0
    3:45.992    28927     N    0    0    0
    3:46.883    29041     N    0    0    0
    3:47.773    29155     N    0    0    0
    3:48.656    29268     N    0    0    0
    3:49.531    29380     N    0    0    0
    3:50.414    29493     N    0    0    0
    3:51.297    29606     N    0    0    0
    3:52.195    29721     N    0    0    0
    3:53.094    29836     N    0    0    0
    3:53.977    29949     N    0    0    0
    3:54.906    30068     N    0    0    0
    3:55.844    30188     N    0    0    0
    3:56.781    30308     N    0    0    0
    3:57.703    30426     N    0    0    0
    3:58.625    30544     N    0    0    0
    3:59.563    30664     N    0    0    0
    4:00.492    30783     N    0    0    0
    4:01.414    30901     N    0    0    0
    4:02.023    30979     V    0    0    0
    4:03.211    31131     N    0    0    0
    4:04.094    31244     N    0    0    0
    4:04.945    31353     N    0    0    0
    4:05.789    31461     N    0    0    0
    4:06.625    31568     N    0    0    0
    4:07.445    31673     N    0    0    0
    4:08.281    31780     N    0    0    0
    4:09.125    31888     N    0    0    0
    4:09.977    31997     N    0    0    0
    4:10.797    32102     N    0    0    0
    4:11.609    32206     N    0    0    0
    4:12.422    32310     N    0    0    0
    4:13.203    32410     N    0    0    0
    4:13.977    32509     N    0    0    0
    4:14.742    32607     N    0    0    0
    4:15.500    32704     N    0    0    0
    4:16.234    32798     N    0    0    0
    4:16.969    32892     N    0    0    0
    4:17.688    32984     N    0    0    0
    4:18.391    33074     N    0    0    0
    4:19.094    33164     N    0    0    0
    4:19.789    33253     N    0    0    0
    4:20.469    33340     N    0    0    0
    4:21.156    33428     N    0    0    0
    4:21.844    33516     N    0    0    0
    4:22.523    33603     N    0    0    0
    4:23.211    33691     N    0    0    0
    4:23.914    33781     N    0    0    0
    4:24.625    33872     N    0    0    0
    4:25.344    33964     N    0    0    0
    4:26.070    34057     N    0    0    0
    4:26.820    34153     N    0    0    0
    4:27.586    34251     N    0    0    0
    4:28.375    34352     N    0    0    0
    4:29.195    34457     N    0    0    0
    4:29.797    34534     V    0    0    0
    4:30.867    34671     N    0    0    0
    4:31.703    34778     N    0    0    0
    4:32.547    34886     N    0    0    0
    4:33.383    34993     N    0    0    0
    4:34.234    35102     N    0    0    0
    4:35.078    35210     N    0    0    0
    4:35.922    35318     N    0    0    0
    4:36.781    35428     N    0    0    0
    4:37.672    35542     N    0    0    0
    4:38.563    35656     N    0    0    0
    4:39.453    35770     N    0    0    0
    4:40.313    35880     N    0    0    0
    4:41.172    35990     N    0    0    0
    4:42.039    36101     N    0    0    0
    4:42.891    36210     N    0    0    0
    4:43.742    36319     N    0    0    0
    4:44.602    36429     N    0    0    0
    4:45.469    36540     N    0    0    0
    4:46.359    36654     N    0    0    0
    4:47.234    36766     N    0    0    0
    4:48.133    36881     N    0    0    0
    4:49.117    37007     N    0    0    0
    4:50.094    37132     N    0    0    0
    4:51.055    37255     N    0    0    0
    4:51.977    37373     N    0    0    0
    4:52.938    37496     N    0    0    0
    4:53.492    37567     V    0    0    0
    4:54.805    37735     N    0    0    0
    4:55.711    37851     N    0    0    0
    4:56.602    37965     N    0    0    0
    4:57.500    38080     N    0    0    0
    4:58.398    38195     N    0    0    0
    4:59.266    38306     N    0    0    0
    5:00.125    38416     N    0    0    0
    5:01.008    38529     N    0    0    0
    5:01.883    38641     N    0    0    0
    5:02.758    38753     N    0    0    0
    5:03.633    38865     N    0    0    0
    5:04.516    38978     N    0    0    0
    5:05.422    39094     N    0    0    0
    5:06.344    39212     N    0    0    0
    5:06.914    39285     V    0    0    0
    5:08.211    39451     N    0    0    0
    5:09.133    39569     N    0    0    0
    5:10.047    39686     N    0    0    0
    5:10.961    39803     N    0    0    0
    5:11.859    39918     N    0    0    0
    5:12.445    39993     V    0    0    0
    5:13.648    40147     N    0    0    0
    5:14.523    40259     N    0    0    0
    5:15.383    40369     N    0    0    0
    5:16.234    40478     N    0    0    0
    5:17.094    40588     N    0    0    0
    5:17.984    40702     N    0    0    0
    5:18.906    40820     N    0    0    0
    5:19.852    40941     N    0    0    0
    5:20.789    41061     N    0    0    0
    5:21.766    41186     N    0    0    0
    5:22.750    41312     N    0    0    0
    5:23.727    41437     N    0    0    0
    5:24.641    41554     N    0    0    0
    5:25.594    41676     N    0    0    0
    5:26.539    41797     N    0    0    0
    5:27.461    41915     N    0    0    0
    5:28.375    42032     N    0    0    0
    5:28.984    42110     V    0    0    0
    5:30.227    42269     N    0    0    0
    5:31.133    42385     N    0    0    0
    5:32.008    42497     N    0    0    0
    5:32.875    42608     N    0    0    0
    5:33.766    42722     N    0    0    0
    5:34.672    42838     N    0    0    0
    5:35.578    42954     N    0    0    0
    5:36.453    43066     N    0    0    0
    5:37.336    43179     N    0    0    0
    5:38.242    43295     N    0    0    0
    5:39.125    43408     N    0    0    0
    5:39.680    43479     V    0    0    0
    5:40.883    43633     N    0    0    0
    5:41.750    43744     N    0    0    0
    5:42.602    43853     N    0    0    0
    5:43.453    43962     N    0    0    0
    5:44.289    44069     N    0    0    0
    5:44.867    44143     V    0    0    0
    5:46.000    44288     N    0    0    0
    5:46.844    44396     N    0    0    0
    5:47.656    44500     N    0    0    0
    5:48.469    44604     N    0    0    0
    5:49.273    44707     N    0    0    0
    5:50.078    44810     N    0    0    0
    5:50.891    44914     N    0    0    0
    5:51.719    45020     N    0    0    0
    5:52.578    45130     N    0    0    0
    5:53.453    45242     N    0    0    0
    5:54.336    45355     N    0    0    0
    5:55.219    45468     N    0    0    0
    5:56.109    45582     N    0    0    0
    5:56.672    45654     V    0    0    0
    5:57.891    45810     N    0    0    0
    5:58.766    45922     N    0    0    0
    5:59.617    46031     N    0    0    0
    6:00.484    46142     N    0    0    0
    6:01.352    46253     N    0    0    0
    6:02.203    46362     N    0    0    0
    6:03.070    46473     N    0    0    0
    6:03.938    46584     N    0    0    0
    6:04.828    46698     N    0    0    0
    6:05.734    46814     N    0    0    0
    6:06.625    46928     N    0    0    0
    6:07.508    47041     N    0    0    0
    6:08.063    47112     V    0    0    0
    6:09.266    47266     N    0    0    0
    6:10.148    47379     N    0    0    0
    6:11.008    47489     N    0    0    0
    6:11.625    47568     V    0    0    0
    6:12.750    47712     N    0    0    0
    6:13.609    47822     N    0    0    0
    6:14.477    47933     N    0    0    0
    6:15.352    48045     N    0    0    0
    6:16.258    48161     N    0    0    0
    6:17.156    48276     N    0    0    0
    6:18.039    48389     N    0    0    0
    6:18.953    48506     N    0    0    0
    6:19.867    48623     N    0    0    0
    6:20.781    48740     N    0    0    0
    6:21.695    48857     N    0    0    0
    6:22.266    48930     V    0    0    0
    6:23.477    49085     N    0    0    0
    6:24.359    49198     N    0    0    0
    6:25.211    49307     N    0    0    0
    6:26.047    49414     N    0    0    0
    6:26.875    49520     N    0    0    0
    6:27.445    49593     V    0    0    0
    6:28.555    49735     N    0    0    0
    6:29.383    49841     N    0    0    0
    6:30.211    49947     N    0    0    0
    6:31.031    50052     N    0    0    0
    6:31.875    50160     N    0    0    0
    6:32.734    50270     N    0    0    0
    6:33.625    50384     N    0    0    0
    6:34.523    50499     N    0    0    0
    6:35.430    50615     N    0    0    0
    6:36.008    50689     V    0    0    0
    6:37.273    50851     N    0    0    0
    6:38.180    50967     N    0    0    0
    6:39.047    51078     N    0    0    0
    6:39.945    51193     N    0    0    0
    6:40.836    51307     N    0    0    0
    6:41.719    51420     N    0    0    0
    6:42.594    51532     N    0    0    0
    6:43.469    51644     N    0    0    0
    6:44.367    51759     N    0    0    0
    6:45.281    51876     N    0    0    0
    6:46.188    51992     N    0    0    0
    6:47.078    52106     N    0    0    0
    6:47.992    52223     N    0    0    0
    6:48.891    52338     N    0    0    0
    6:49.805    52455     N    0    0    0
    6:50.695    52569     N    0    0    0
    6:51.570    52681     N    0    0    0
    6:52.461    52795     N    0    0    0
    6:53.359    52910     N    0    0    0
    6:54.273    53027     N    0    0    0
    6:54.891    53106     V    0    0    0
    6:56.086    53259     N    0    0    0
    6:56.969    53372     N    0    0    0
    6:57.836    53483     N    0    0    0
    6:58.695    53593     N    0    0    0
    6:59.578    53706     N    0    0    0
    7:00.445    53817     N    0    0    0
    7:01.313    53928     N    0    0    0
    7:02.188    54040     N    0    0    0
    7:03.102    54157     N    0    0    0
    7:04.016    54274     N    0    0    0
    7:04.938    54392     N    0    0    0
    7:05.844    54508     N    0    0    0
    7:06.758    54625     N    0    0    0
    7:07.695    54745     N    0    0    0
    7:08.609    54862     N    0    0    0
    7:09.516    54978     N    0    0    0
    7:10.414    55093     N    0    0    0
    7:11.297    55206     N    0    0    0
    7:12.180    55319     N    0    0    0
    7:13.063    55432     N    0    0    0
    7:13.664    55509     V    0    0    0
    7:14.805    55655     N    0    0    0
    7:15.680    55767     N    0    0    0
    7:16.531    55876     N    0    0    0
    7:17.383    55985     N    0    0    0
    7:18.227    56093     N    0    0    0
    7:19.063    56200     N    0    0    0
    7:19.914    56309     N    0    0    0
    7:20.781    56420     N    0    0    0
    7:21.664    56533     N    0    0    0
    7:22.547    56646     N    0    0    0
    7:23.430    56759     N    0    0    0
    7:24.344    56876     N    0    0    0
    7:25.273    56995     N    0    0    0
    7:26.180    57111     N    0    0    0
    7:27.086    57227     N    0    0    0
    7:28.000    57344     N    0    0    0
    7:28.914    57461     N    0    0    0
    7:29.813    57576     N    0    0    0
    7:30.688    57688     N    0    0    0
    7:31.555    57799     N    0    0    0
    7:32.430    57911     N    0    0    0
    7:33.305    58023     N    0    0    0
    7:34.180    58135     N    0    0    0
    7:34.742    58207     V    0    0    0
    7:35.898    58355     N    0    0    0
    7:36.742    58463     N    0    0    0
    7:37.578    58570     N    0    0    0
    7:38.414    58677     N    0    0    0
    7:39.227    58781     N    0    0    0
    7:40.047    58886     N    0    0    0
    7:40.883    58993     N    0    0    0
    7:41.742    59103     N    0    0    0
    7:42.609    59214     N    0    0    0
    7:43.477    59325     N    0    0    0
    7:44.359    59438     N    0    0    0
    7:44.969    59516     V    0    0    0
    7:46.172    59670     N    0    0    0
    7:47.055    59783     N    0    0    0
    7:47.922    59894     N    0    0    0
    7:48.805    60007     N    0    0    0
    7:49.695    60121     N    0    0    0
    7:50.570    60233     N    0    0    0
    7:51.461    60347     N    0    0    0
    7:52.352    60461     N    0    0    0
    7:53.258    60577     N    0    0    0
    7:54.180    60695     N    0    0    0
    7:55.070    60809     N    0    0    0
    7:55.625    60880     V    0    0    0
    7:56.852    61037     N    0    0    0
    7:57.734    61150     N    0    0    0
    7:58.609    61262     N    0    0    0
    7:59.477    61373     N    0    0    0
    8:00.328    61482     N    0    0    0
    8:01.188    61592     N    0    0    0
    8:02.063    61704     N    0    0    0
    8:02.945    61817     N    0    0    0
    8:03.820    61929     N    0    0    0
    8:04.680    62039     N    0    0    0
    8:05.570    62153     N    0    0    0
    8:06.180    62231     V    0    0    0
    8:07.344    62380     N    0    0    0
    8:08.203    62490     N    0    0    0
    8:09.063    62600     N    0    0    0
    8:09.930    62711     N    0    0    0
    8:10.813    62824     N    0    0    0
    8:11.711    62939     N    0    0    0
    8:12.609    63054     N    0    0    0
    8:13.508    63169     N    0    0    0
    8:14.461    63291     N    0    0    0
    8:15.414    63413     N    0    0    0
    8:16.344    63532     N    0    0    0
    8:17.242    63647     N    0    0    0
    8:18.141    63762     N    0    0    0
    8:19.047    63878     N    0    0    0
    8:19.953    63994     N    0    0    0
    8:20.852    64109     N    0    0    0
    8:21.734    64222     N    0    0    0
    8:22.336    64299     V    0    0    0
    8:23.555    64455     N    0    0    0
    8:24.461    64571     N    0    0    0
    8:25.328    64682     N    0    0    0
    8:26.211    64795     N    0    0    0
    8:27.102    64909     N    0    0    0
    8:28.008    65025     N    0    0    0
    8:28.898    65139     N    0    0    0
    8:29.773    65251     N    0    0    0
    8:30.664    65365     N    0    0    0
    8:31.563    65480     N    0    0    0
    8:32.469    65596     N    0    0    0
    8:33.375    65712     N    0    0    0
    8:34.258    65825     N    0    0    0
    8:35.141    65938     N    0    0    0
    8:36.055    66055     N    0    0    0
    8:36.961    66171     N    0    0    0
    8:37.867    66287     N    0    0    0
    8:38.469    66364     V    0    0    0
    8:39.672    66518     N    0    0    0
    8:40.586    66635     N    0    0    0
    8:41.453    66746     N    0    0    0
    8:42.305    66855     N    0    0    0
    8:43.141    66962     N    0    0    0
    8:44.008    67073     N    0    0    0
    8:44.875    67184     N    0    0    0
    8:45.750    67296     N    0    0    0
    8:46.609    67406     N    0    0    0
    8:47.477    67517     N    0    0    0
    8:48.367    67631     N    0    0    0
    8:49.250    67744     N    0    0    0
    8:50.125    67856     N    0    0    0
    8:50.992    67967     N    0    0    0
    8:51.852    68077     N    0    0    0
    8:52.719    68188     N    0    0    0
    8:53.602    68301     N    0    0    0
    8:54.156    68372     V    0    0    0
    8:55.344    68524     N    0    0    0
    8:56.211    68635     N    0    0    0
    8:56.836    68715     V    0    0    0
    8:57.945    68857     N    0    0    0
    8:58.789    68965     N    0    0    0
    8:59.625    69072     N    0    0    0
    9:00.469    69180     N    0    0    0
    9:01.320    69289     N    0    0    0
    9:02.164    69397     N    0    0    0
    9:03.023    69507     N    0    0    0
    9:03.898    69619     N    0    0    0
    9:04.789    69733     N    0    0    0
    9:05.688    69848     N    0    0    0
    9:06.594    69964     N    0    0    0
    9:07.531    70084     N    0    0    0
    9:08.438    70200     N    0    0    0
    9:09.336    70315     N    0    0    0
    9:10.242    70431     N    0    0    0
    9:11.148    70547     N    0    0    0
    9:12.039    70661     N    0    0    0
    9:12.930    70775     N    0    0    0
    9:13.797    70886     N    0    0    0
    9:14.672    70998     N    0    0    0
    9:15.563    71112     N    0    0    0
    9:16.117    71183     V    0    0    0
    9:17.313    71336     N    0    0    0
    9:18.172    71446     N    0    0    0
    9:19.016    71554     N    0    0    0
    9:19.852    71661     N    0    0    0
    9:20.688    71768     N    0    0    0
    9:21.508    71873     N    0    0    0
    9:22.328    71978     N    0    0    0
    9:23.164    72085     N    0    0    0
    9:24.000    72192     N    0    0    0
    9:24.828    72298     N    0    0    0
    9:25.664    72405     N    0    0    0
    9:26.508    72513     N    0    0    0
    9:27.367    72623     N    0    0    0
    9:28.219    72732     N    0    0    0
    9:29.070    72841     N    0    0    0
    9:29.914    72949     N    0    0    0
    9:30.766    73058     N    0    0    0
    9:31.648    73171     N    0    0    0
    9:32.547    73286     N    0    0    0
    9:33.430    73399     N    0    0    0
    9:34.281    73508     N    0    0    0
    9:35.195    73625     N    0    0    0
    9:36.109    73742     N    0    0    0
    9:37.008    73857     N    0    0    0
    9:37.875    73968     N    0    0    0
    9:38.750    74080     N    0    0    0
    9:39.625    74192     N    0    0    0
    9:40.531    74308     N    0    0    0
    9:41.445    74425     N    0    0    0
    9:42.320    74537     N    0    0    0
    9:42.922    74614     V    0    0    0
    9:44.078    74762     N    0    0    0
    9:44.961    74875     N    0    0    0
    9:45.836    74987     N    0    0    0
    9:46.688    75096     N    0    0    0
    9:47.578    75210     N    0    0    0
    9:48.492    75327     N    0    0    0
    9:49.445    75449     N    0    0    0
    9:50.375    75568     N    0    0    0
    9:51.266    75682     N    0    0    0
    9:52.156    75796     N    0    0    0
    9:53.063    75912     N    0    0    0
    9:53.641    75986     V    0    0    0
    9:54.867    76143     N    0    0    0
    9:55.750    76256     N    0    0    0
    9:56.586    76363     N    0    0    0
    9:57.438    76472     N    0    0    0
    9:58.305    76583     N    0    0    0
    9:59.164    76693     N    0    0    0
   10:00.016    76802     N    0    0    0
   10:00.867    76911     N    0    0    0
   10:01.727    77021     N    0    0    0
   10:02.602    77133     N    0    0    0
   10:03.500    77248     N    0    0    0
   10:04.398    77363     N    0    0    0
   10:05.266    77474     N    0    0    0
   10:06.133    77585     N    0    0    0
   10:07.023    77699     N    0    0    0
   10:07.930    77815     N    0    0    0
   10:08.820    77929     N    0    0    0
   10:09.703    78042     N    0    0    0
   10:10.609    78158     N    0    0    0
   10:11.531    78276     N    0    0    0
   10:12.453    78394     N    0    0    0
   10:13.359    78510     N    0    0    0
   10:14.258    78625     N    0    0    0
   10:15.188    78744     N    0    0    0
   10:16.094    78860     N    0    0    0
   10:17.008    78977     N    0    0    0
   10:17.609    79054     V    0    0    0
   10:18.797    79206     N    0    0    0
   10:19.695    79321     N    0    0    0
   10:20.578    79434     N    0    0    0
   10:21.461    79547     N    0    0    0
   10:22.328    79658     N    0    0    0
   10:23.195    79769     N    0    0    0
   10:24.094    79884     N    0    0    0
   10:24.984    79998     N    0    0    0
   10:25.891    80114     N    0    0    0
   10:26.781    80228     N    0    0    0
   10:27.656    80340     N    0    0    0
   10:28.234    80414     V    0    0    0
   10:29.430    80567     N    0    0    0
   10:30.313    80680     N    0    0    0
   10:31.180    80791     N    0    0    0
   10:32.047    80902     N    0    0    0
   10:32.906    81012     N    0    0    0
   10:33.797    81126     N    0    0    0
   10:34.719    81244     N    0    0    0
   10:35.641    81362     N    0    0    0
   10:36.547    81478     N    0    0    0
   10:37.445    81593     N    0    0    0
   10:38.367    81711     N    0    0    0
   10:38.906    81780     V    0    0    0
   10:40.211    81947     N    0    0    0
   10:41.094    82060     N    0    0    0
   10:41.727    82141     V    0    0    0
   10:42.852    82285     N    0    0    0
   10:43.719    82396     N    0    0    0
   10:44.578    82506     N    0    0    0
   10:45.438    82616     N    0    0    0
   10:46.281    82724     N    0    0    0
   10:47.141    82834     N    0    0    0
   10:47.727    82909     V    0    0    0
   10:48.914    83061     N    0    0    0
   10:49.789    83173     N    0    0    0
   10:50.625    83280     N    0    0    0
   10:51.461    83387     N    0    0    0
   10:52.289    83493     N    0    0    0
   10:53.109    83598     N    0    0    0
   10:53.711    83675     V    0    0    0
   10:54.719    83804     N    0    0    0
   10:55.516    83906     N    0    0    0
   10:56.289    84005     N    0    0    0
   10:56.945    84089     V    0    0    0
   10:57.781    84196     N    0    0    0
   10:58.508    84289     N    0    0    0
   10:59.227    84381     N    0    0    0
   10:59.938    84472     N    0    0    0
   11:00.625    84560     N    0    0    0
   11:01.313    84648     N    0    0    0
   11:01.984    84734     N    0    0    0
   11:02.656    84820     N    0    0    0
   11:03.328    84906     N    0    0    0
   11:04.000    84992     N    0    0    0
   11:04.656    85076     N    0    0    0
   11:05.328    85162     N    0    0    0
   11:06.008    85249     N    0    0    0
   11:06.703    85338     N    0    0    0
   11:07.422    85430     N    0    0    0
   11:08.141    85522     N    0    0    0
   11:08.898    85619     N    0    0    0
   11:09.648    85715     N    0    0    0
   11:10.430    85815     N    0    0    0
   11:11.250    85920     N    0    0    0
   11:12.086    86027     N    0    0    0
   11:12.938    86136     N    0    0    0
   11:13.797    86246     N    0    0    0
