      Time   Sample #  Type  Sub Chan  Num	Aux
    6:23.094    49036     N    0    0    0
    6:23.773    49123     N    0    0    0
    6:24.477    49213     N    0    0    0
    6:25.070    49289     N    0    0    0
    6:25.781    49380     N    0    0    0
    6:26.461    49467     N    0    0    0
    6:27.063    49544     N    0    0    0
    6:27.750    49632     N    0    0    0
    6:28.484    49726     N    0    0    0
    6:29.148    49811     N    0    0    0
    6:29.672    49878     N    0    0    0
    6:30.367    49967     N    0    0    0
    6:30.969    50044     N    0    0    0
    6:31.602    50125     N    0    0    0
    6:32.234    50206     N    0    0    0
    6:32.867    50287     N    0    0    0
    6:33.414    50357     N    0    0    0
    6:34.156    50452     N    0    0    0
    6:34.703    50522     N    0    0    0
    6:35.281    50596     N    0    0    0
    6:35.961    50683     N    0    0    0
    6:36.602    50765     N    0    0    0
    6:37.281    50852     N    0    0    0
    6:37.875    50928     N    0    0    0
    6:38.516    51010     N    0    0    0
    6:39.367    51119     N    0    0    0
    6:40.117    51215     N    0    0    0
    6:40.852    51309     N    0    0    0
    6:41.531    51396     N    0    0    0
    6:42.273    51491     N    0    0    0
    6:42.859    51566     N    0    0    0
    6:43.625    51664     N    0    0    0
    6:44.289    51749     N    0    0    0
    6:44.969    51836     N    0    0    0
    6:45.680    51927     N    0    0    0
    6:46.383    52017     N    0    0    0
    6:47.039    52101     N    0    0    0
    6:47.766    52194     N    0    0    0
    6:48.383    52273     N    0    0    0
    6:49.133    52369     N    0    0    0
    6:49.734    52446     N    0    0    0
    6:50.516    52546     N    0    0    0
    6:51.281    52644     N    0    0    0
    6:51.977    52733     N    0    0    0
    6:52.617    52815     N    0    0    0
    6:53.289    52901     N    0    0    0
    6:53.938    52984     N    0    0    0
    6:54.594    53068     N    0    0    0
    6:55.297    53158     N    0    0    0
    6:56.000    53248     N    0    0    0
    6:56.633    53329     N    0    0    0
    6:57.289    53413     N    0    0    0
    6:58.164    53525     N    0    0    0
    6:58.930    53623     N    0    0    0
    6:59.438    53688     N    0    0    0
    7:00.180    53783     N    0    0    0
    7:00.719    53852     N    0    0    0
    7:01.258    53921     N    0    0    0
    7:02.016    54018     N    0    0    0
    7:02.617    54095     N    0    0    0
    7:03.109    54158     N    0    0    0
    7:03.742    54239     N    0    0    0
    7:04.375    54320     N    0    0    0
    7:04.898    54387     N    0    0    0
    7:05.773    54499     N    0    0    0
    7:06.500    54592     N    0    0    0
    7:07.266    54690     N    0    0    0
    7:08.352    54829     N    0    0    0
    7:09.102    54925     N    0    0    0
    7:09.648    54995     N    0    0    0
    7:10.313    55080     N    0    0    0
    7:10.969    55164     N    0    0    0
    7:11.641    55250     N    0    0    0
    7:12.469    55356     N    0    0    0
    7:13.133    55441     N    0    0    0
    7:13.883    55537     N    0    0    0
    7:14.539    55621     N    0    0    0
    7:15.203    55706     N    0    0    0
    7:15.727    55773     N    0    0    0
    7:16.625    55888     N    0    0    0
    7:17.336    55979     N    0    0    0
    7:18.047    56070     N    0    0    0
    7:18.875    56176     N    0    0    0
    7:19.422    56246     N    0    0    0
    7:19.969    56316     N    0    0    0
    7:20.547    56390     N    0    0    0
    7:21.313    56488     N    0    0    0
    7:21.969    56572     N    0    0    0
    7:22.742    56671     N    0    0    0
    7:23.602    56781     N    0    0    0
    7:24.211    56859     N    0    0    0
    7:24.789    56933     N    0    0    0
    7:25.367    57007     N    0    0    0
    7:25.977    57085     N    0    0    0
    7:26.578    57162     N    0    0    0
    7:27.156    57236     N    0    0    0
    7:27.813    57320     N    0    0    0
    7:28.563    57416     N    0    0    0
    7:29.281    57508     N    0    0    0
    7:29.992    57599     N    0    0    0
    7:30.648    57683     N    0    0    0
    7:31.133    57745     N    0    0    0
    7:31.961    57851     N    0    0    0
    7:32.500    57920     N    0    0    0
    7:33.133    58001     N    0    0    0
    7:33.648    58067     N    0    0    0
    7:34.320    58153     N    0    0    0
    7:35.156    58260     N    0    0    0
    7:35.891    58354     N    0    0    0
    7:36.539    58437     N    0    0    0
    7:37.188    58520     N    0    0    0
    7:37.836    58603     N    0    0    0
    7:38.563    58696     N    0    0    0
    7:39.156    58772     N    0    0    0
    7:39.867    58863     N    0    0    0
    7:40.578    58954     N    0    0    0
    7:41.227    59037     N    0    0    0
    7:41.930    59127     N    0    0    0
    7:42.633    59217     N    0    0    0
    7:43.359    59310     N    0    0    0
    7:44.148    59411     N    0    0    0
    7:44.820    59497     N    0    0    0
    7:45.508    59585     N    0    0    0
    7:46.195    59673     N    0    0    0
    7:46.781    59748     N    0    0    0
    7:47.375    59824     N    0    0    0
    7:48.063    59912     N    0    0    0
    7:48.781    60004     N    0    0    0
    7:49.484    60094     N    0    0    0
    7:50.047    60166     N    0    0    0
    7:50.563    60232     N    0    0    0
    7:51.281    60324     N    0    0    0
    7:52.000    60416     N    0    0    0
    7:52.734    60510     N    0    0    0
    7:53.453    60602     N    0    0    0
    7:54.078    60682     N    0    0    0
    7:54.828    60778     N    0    0    0
    7:55.445    60857     N    0    0    0
    7:56.031    60932     N    0    0    0
    7:56.711    61019     N    0    0    0
    7:57.469    61116     N    0    0    0
    7:58.109    61198     N    0    0    0
    7:58.664    61269     N    0    0    0
    7:59.289    61349     N    0    0    0
    7:59.969    61436     N    0    0    0
    8:00.797    61542     N    0    0    0
    8:01.422    61622     N    0    0    0
    8:02.102    61709     N    0    0    0
    8:02.813    61800     N    0    0    0
    8:03.359    61870     N    0    0    0
    8:03.969    61948     N    0    0    0
    8:04.594    62028     N    0    0    0
    8:05.164    62101     N    0    0    0
    8:05.883    62193     N    0    0    0
    8:06.484    62270     N    0    0    0
    8:07.203    62362     N    0    0    0
    8:07.797    62438     N    0    0    0
    8:08.422    62518     N    0    0    0
    8:09.156    62612     N    0    0    0
    8:09.820    62697     N    0    0    0
    8:10.219    62748     V    0    0    0
    8:10.945    62841     N    0    0    0
    8:11.578    62922     N    0    0    0
    8:12.289    63013     N    0    0    0
    8:13.063    63112     N    0    0    0
    8:13.680    63191     N    0    0    0
    8:14.500    63296     N    0    0    0
    8:15.328    63402     N    0    0    0
    8:15.992    63487     N    0    0    0
    8:16.695    63577     N    0    0    0
    8:17.453    63674     N    0    0    0
    8:17.969    63740     V    0    0    0
    8:18.672    63830     N    0    0    0
    8:19.422    63926     N    0    0    0
    8:20.141    64018     N    0    0    0
    8:20.867    64111     N    0    0    0
    8:21.641    64210     N    0    0    0
    8:22.383    64305     N    0    0    0
    8:23.117    64399     N    0    0    0
    8:24.039    64517     N    0    0    0
    8:24.766    64610     N    0    0    0
    8:25.516    64706     N    0    0    0
    8:26.180    64791     N    0    0    0
    8:27.000    64896     N    0    0    0
    8:27.656    64980     N    0    0    0
    8:28.328    65066     N    0    0    0
    8:29.016    65154     N    0    0    0
    8:29.641    65234     N    0    0    0
    8:30.398    65331     N    0    0    0
    8:31.047    65414     N    0    0    0
    8:31.742    65503     N    0    0    0
    8:32.523    65603     N    0    0    0
    8:33.148    65683     N    0    0    0
    8:33.688    65752     N    0    0    0
    8:34.313    65832     N    0    0    0
    8:35.078    65930     N    0    0    0
    8:35.727    66013     N    0    0    0
    8:36.445    66105     N    0    0    0
    8:37.109    66190     N    0    0    0
    8:37.883    66289     N    0    0    0
    8:38.633    66385     N    0    0    0
    8:39.234    66462     N    0    0    0
    8:39.805    66535     N    0    0    0
    8:40.828    66666     N    0    0    0
    8:41.555    66759     N    0    0    0
    8:42.195    66841     N    0    0    0
    8:42.961    66939     N    0    0    0
    8:43.664    67029     N    0    0    0
    8:44.297    67110     N    0    0    0
    8:44.977    67197     N    0    0    0
    8:45.719    67292     N    0    0    0
